SKU	INVENTORY	LIVE_INVENTORY	ITEM_ID	MEMO	TITLE	GROUP_NAME	GROUP_INVENTORY	MARKETPLACE_ID	COST	CURRENCY	MIN_PRICE	MAX_PRICE	CURRENT_PRICE	CURRENT_SHIPPING	MANUAL_PRICE	ORIGINAL_PRICE	MAP_PRICE	HANDLING_DAYS	LISTING_TYPE	STRATEGY_ID  
501909	0.00000	0.00000	B0164KBTQI	-	Malher Chicken Bouillon 8 oz - Consome de Pollo	-	-	9914	-	-	68.69700	92.94300	80.82000	0	80.82000	80.82000	-	-	Amazon MFN	31327  
501910	0.00000	0.00000	B0164KBUU8	-	Malher Chicken Bouillon 8 oz - Consome de Pollo	-	-	9914	-	-	21.92150	29.65850	25.79000	0	25.79000	25.79000	-	-	Amazon MFN	31327  
501911	36.00000	36.00000	B005GLNQWC	-	Malher Seasoning-Saborin 8.81 oz - Sazonador Saborin	-	-	9914	-	-	8.29600	11.22400	9.76000	0	9.76000	9.76000	-	-	Amazon MFN	31327  
501912	36.00000	36.00000	B0164KBXEQ	-	Malher Seasoning-Saborin 8.81 oz - Sazonador Saborin	-	-	9914	-	-	56.49950	76.44050	66.47000	0	66.47000	66.47000	-	-	Amazon MFN	31327  
501913	36.00000	36.00000	B0164KBY9A	-	Malher Seasoning-Saborin 8.81 oz - Sazonador Saborin	-	-	9914	-	-	77.21400	104.46600	90.84000	0	90.84000	90.84000	-	-	Amazon MFN	31327  
501914	36.00000	36.00000	B0164KBZ76	-	Malher Seasoning-Saborin 8.81 oz - Sazonador Saborin	-	-	9914	-	-	95.40400	129.07600	112.24000	0	112.24000	112.24000	-	-	Amazon MFN	31327  
501915	36.00000	36.00000	B0164KC034	-	Malher Seasoning-Saborin 8.81 oz - Sazonador Saborin	-	-	9914	-	-	34.01700	46.02300	40.02000	0	40.02000	40.02000	-	-	Amazon MFN	31327  
501922	24.00000	24.00000	B0164K2DRC	-	Malher Chicken Bouillon 16 oz - Consome de Pollo	-	-	9914	-	-	62.01600	83.90400	72.96000	0	72.96000	72.96000	-	-	Amazon MFN	31327  
501923	24.00000	24.00000	B0164K2EYE	-	Malher Chicken Bouillon 16 oz - Consome de Pollo	-	-	9914	-	-	85.05100	115.06900	100.06000	0	100.06000	100.06000	-	-	Amazon MFN	31327  
501924	24.00000	24.00000	B0164K2GH4	-	Malher Chicken Bouillon 16 oz - Consome de Pollo	-	-	9914	-	-	105.27250	142.42750	123.85000	0	123.85000	123.85000	-	-	Amazon MFN	31327  
501925	24.00000	24.00000	B0164K2HRI	-	Malher Chicken Bouillon 16 oz - Consome de Pollo	-	-	9914	-	-	36.97500	50.02500	43.50000	0	43.50000	43.50000	-	-	Amazon MFN	31327  
501926	0.00000	0.00000	B0164K2JNA	-	Malher Tomato Beef Bouillon 16 oz - Consome De Tomate y Res	-	-	9914	-	-	62.95950	85.18050	74.07000	0	74.07000	74.07000	-	-	Amazon MFN	31327  
501927	0.00000	0.00000	B0164K2KLQ	-	Malher Tomato Beef Bouillon 16 oz - Consome De Tomate y Res	-	-	9914	-	-	86.40250	116.89750	101.65000	0	101.65000	101.65000	-	-	Amazon MFN	31327  
501928	0.00000	0.00000	B0164K2LW4	-	Malher Tomato Beef Bouillon 16 oz - Consome De Tomate y Res	-	-	9914	-	-	37.50200	50.73800	44.12000	0	44.12000	44.12000	-	-	Amazon MFN	31327  
501929	12.00000	12.00000	B0164K2NQ8	-	Malher Chicken Bouillon 32 oz - Consome de Pollo	-	-	9914	-	-	78.96500	106.83500	92.90000	0	92.90000	92.90000	-	-	Amazon MFN	31327  
501930	12.00000	12.00000	B0164K2OVC	-	Malher Chicken Bouillon 32 oz - Consome de Pollo	-	-	9914	-	-	41.97300	56.78700	49.38000	0	49.38000	49.38000	-	-	Amazon MFN	31327  
501933	0.00000	0.00000	B0164K2TY4	-	Mayte Sweet Plantain Chips 3 oz	-	-	9914	-	-	25.46600	34.45400	29.96000	0	29.96000	29.96000	-	-	Amazon MFN	31327  
501934	0.00000	0.00000	B0164K2V9W	-	Mayte Sweet Plantain Chips 3 oz	-	-	9914	-	-	32.97150	44.60850	38.79000	0	38.79000	38.79000	-	-	Amazon MFN	31327  
501935	0.00000	0.00000	B0164K2WEQ	-	Mayte Sweet Plantain Chips 3 oz	-	-	9914	-	-	39.60150	53.57850	46.59000	0	46.59000	46.59000	-	-	Amazon MFN	31327  
501936	0.00000	0.00000	B0164K2XXQ	-	Mayte Sweet Plantain Chips 3 oz	-	-	9914	-	-	47.88900	64.79100	56.34000	0	56.34000	56.34000	-	-	Amazon MFN	31327  
501937	0.00000	0.00000	B0164K2Z4S	-	Mayte Sweet Plantain Chips 3 oz	-	-	9914	-	-	17.31450	23.42550	20.37000	0	20.37000	20.37000	-	-	Amazon MFN	31327  
501938	6.00000	6.00000	B0164K30YW	-	Melher Chocomelher  Cholocate Flavored Coating 15.52 oz	-	-	9914	-	-	45.27950	61.26050	53.27000	0	53.27000	53.27000	-	-	Amazon MFN	31327  
501939	6.00000	6.00000	B0164K320E	-	Melher Chocomelher  Cholocate Flavored Coating 15.52 oz	-	-	9914	-	-	61.27650	82.90350	72.09000	0	72.09000	72.09000	-	-	Amazon MFN	31327  
501940	6.00000	6.00000	B0164K336W	-	Melher Chocomelher  Cholocate Flavored Coating 15.52 oz	-	-	9914	-	-	75.26750	101.83250	88.55000	0	88.55000	88.55000	-	-	Amazon MFN	31327  
501941	6.00000	6.00000	B0164K34CA	-	Melher Chocomelher  Cholocate Flavored Coating 15.52 oz	-	-	9914	-	-	28.00750	37.89250	32.95000	0	32.95000	32.95000	-	-	Amazon MFN	31327  
501949	0.00000	0.00000	B0164K3GEQ	-	Chocomelher  Cholocate Flavored Coating with Peanuts 15.5 oz	-	-	9914	-	-	7.34400	9.93600	8.64000	0	8.64000	8.64000	-	-	Amazon MFN	31327  
501950	0.00000	0.00000	B0164K3HG8	-	Chocomelher  Cholocate Flavored Coating with Peanuts 15.5 oz	-	-	9914	-	-	46.97100	63.54900	55.26000	0	55.26000	55.26000	-	-	Amazon MFN	31327  
501951	0.00000	0.00000	B0164K3IIA	-	Chocomelher  Cholocate Flavored Coating with Peanuts 15.5 oz	-	-	9914	-	-	63.67350	86.14650	74.91000	0	74.91000	74.91000	-	-	Amazon MFN	31327  
501952	0.00000	0.00000	B0164K3JOS	-	Chocomelher  Cholocate Flavored Coating with Peanuts 15.5 oz	-	-	9914	-	-	78.30200	105.93800	92.12000	0	92.12000	92.12000	-	-	Amazon MFN	31327  
501953	0.00000	0.00000	B0164K3KQA	-	Chocomelher  Cholocate Flavored Coating with Peanuts 15.5 oz	-	-	9914	-	-	28.90000	39.10000	34.00000	0	34.00000	34.00000	-	-	Amazon MFN	31327  
501954	0.00000	0.00000	B0164K3NB2	-	Natura's Tomato Sauce 8.0 oz - Salsa De Tomate	-	-	9914	-	-	26.44350	35.77650	31.11000	0	31.11000	31.11000	-	-	Amazon MFN	31327  
501955	0.00000	0.00000	B0164K3PYM	-	Natura's Cheese Sauce 8.0 oz -Salsa Con Queso	-	-	9914	-	-	25.22800	34.13200	29.68000	0	29.68000	29.68000	-	-	Amazon MFN	31327  
501956	0.00000	0.00000	B0164K3RTU	-	Natura's Ranchera Sauce 8.0 oz - Salsa	-	-	9914	-	-	25.22800	34.13200	29.68000	0	29.68000	29.68000	-	-	Amazon MFN	31327  
501957	0.00000	0.00000	B0164K3UPQ	-	Natura's Sofrito Sauce 8.0 oz - Salsa	-	-	9914	-	-	25.22800	34.13200	29.68000	0	29.68000	29.68000	-	-	Amazon MFN	31327  
501959	72.00000	72.00000	B0164K3Z6K	-	Natura's Red Beans 8.0 oz - Frijol Rojo	-	-	9914	-	-	26.44350	35.77650	31.11000	0	31.11000	31.11000	-	-	Amazon MFN	31327  
501960	0.00000	0.00000	B0164K4136	-	Natura's Black Beans 8.0 oz - Frijol Negro	-	-	9914	-	-	26.44350	35.77650	31.11000	0	31.11000	31.11000	-	-	Amazon MFN	31327  
501963	114.00000	114.00000	B0164K45SC	-	Natura's Red Beans 14.1 oz - Frijol Rojo	-	-	9914	-	-	39.64400	53.63600	46.64000	0	46.64000	46.64000	-	-	Amazon MFN	31327  
501971	0.00000	0.00000	B0164K4I2U	-	Mi Guatemala Ground Pepitoria 12 oz - Molida	-	-	9914	-	-	8.12600	10.99400	9.56000	0	9.56000	9.56000	-	-	Amazon MFN	31327  
501972	0.00000	0.00000	B0164K4IZ2	-	Mi Guatemala Ground Pepitoria 12 oz - Molida	-	-	9914	-	-	55.74300	75.41700	65.58000	0	65.58000	65.58000	-	-	Amazon MFN	31327  
501973	0.00000	0.00000	B0164K4K6Y	-	Mi Guatemala Ground Pepitoria 12 oz - Molida	-	-	9914	-	-	76.16850	103.05150	89.61000	0	89.61000	89.61000	-	-	Amazon MFN	31327  
501974	0.00000	0.00000	B0164K4L7M	-	Mi Guatemala Ground Pepitoria 12 oz - Molida	-	-	9914	-	-	79.37300	107.38700	93.38000	0	93.38000	93.38000	-	-	Amazon MFN	31327  
501975	0.00000	0.00000	B0164K4MDK	-	Mi Guatemala Ground Pepitoria 12 oz - Molida	-	-	9914	-	-	33.63450	45.50550	39.57000	0	39.57000	39.57000	-	-	Amazon MFN	31327  
501976	0.00000	0.00000	B0164K4OF6	-	Canels Gum Jar 300 Pcs - Chicles Tarro	-	-	9914	-	-	207.81650	281.16350	244.49000	0	244.49000	244.49000	-	-	Amazon MFN	31327  
501977	0.00000	0.00000	B0164K4PNM	-	Canels Gum Jar 300 Pcs - Chicles Tarro	-	-	9914	-	-	309.33200	418.50800	363.92000	0	363.92000	363.92000	-	-	Amazon MFN	31327  
501978	0.00000	0.00000	B0164K4QPY	-	Canels Gum Jar 300 Pcs - Chicles Tarro	-	-	9914	-	-	410.84750	555.85250	483.35000	0	483.35000	483.35000	-	-	Amazon MFN	31327  
501979	0.00000	0.00000	B0164K4RSU	-	Canels Gum Jar 300 Pcs - Chicles Tarro	-	-	9914	-	-	106.32650	143.85350	125.09000	0	125.09000	125.09000	-	-	Amazon MFN	31327  
501980	666.00000	666.00000		-	GD Molcajete Mexican Mortar and Pestle 8.5 in - Handmade	-	-	9914	-	-	289.45900	391.62100	340.54000	0	340.54000	340.54000	-	-	Amazon MFN	31327  
501981	666.00000	666.00000		-	GD Molcajete Mexican Mortar and Pestle 8.5 in - Handmade	-	-	9914	-	-	431.61300	583.94700	507.78000	0	507.78000	507.78000	-	-	Amazon MFN	31327  
501982	666.00000	666.00000		-	GD Molcajete Mexican Mortar and Pestle 8.5 in - Handmade	-	-	9914	-	-	573.77550	776.28450	675.03000	0	675.03000	675.03000	-	-	Amazon MFN	31327  
501983	666.00000	666.00000		-	GD Molcajete Mexican Mortar and Pestle 8.5 in - Handmade	-	-	9914	-	-	147.29650	199.28350	173.29000	0	173.29000	173.29000	-	-	Amazon MFN	31327  
501984	271.00000	271.00000	B0164K4TVU	-	Clorets Gum 60 x 2 units - Chicles	-	-	9914	-	-	9.53700	12.90300	11.22000	0	11.22000	11.22000	-	-	Amazon MFN	31327  
501985	271.00000	271.00000	B0164K4V3Q	-	Clorets Gum 60 x 2 units - Chicles	-	-	9914	-	-	67.25200	90.98800	79.12000	0	79.12000	79.12000	-	-	Amazon MFN	31327  
501986	271.00000	271.00000	B0164K4W4Y	-	Clorets Gum 60 x 2 units - Chicles	-	-	9914	-	-	92.58200	125.25800	108.92000	0	108.92000	108.92000	-	-	Amazon MFN	31327  
501987	271.00000	271.00000	B0164K4X0W	-	Clorets Gum 60 x 2 units - Chicles	-	-	9914	-	-	114.96250	155.53750	135.25000	0	135.25000	135.25000	-	-	Amazon MFN	31327  
501988	271.00000	271.00000	B0164K4Y24	-	Clorets Gum 60 x 2 units - Chicles	-	-	9914	-	-	39.91600	54.00400	46.96000	0	46.96000	46.96000	-	-	Amazon MFN	31327  
501989	76.00000	76.00000	B0164K4ZV4	-	Adams Gum 100 x 2 units - Chiclets	-	-	9914	-	-	12.08700	16.35300	14.22000	0	14.22000	14.22000	-	-	Amazon MFN	31327  
501990	76.00000	76.00000	B0164K5144	-	Adams Gum 100 x 2 units - Chiclets	-	-	9914	-	-	104.78800	141.77200	123.28000	0	123.28000	123.28000	-	-	Amazon MFN	31327  
501991	76.00000	76.00000	B0164K520W	-	Adams Gum 100 x 2 units - Chiclets	-	-	9914	-	-	146.12350	197.69650	171.91000	0	171.91000	171.91000	-	-	Amazon MFN	31327  
501992	76.00000	76.00000	B0164K52X4	-	Adams Gum 100 x 2 units - Chiclets	-	-	9914	-	-	182.69900	247.18100	214.94000	0	214.94000	214.94000	-	-	Amazon MFN	31327  
501993	76.00000	76.00000	B0164K54FU	-	Adams Gum 100 x 2 units - Chiclets	-	-	9914	-	-	60.05250	81.24750	70.65000	0	70.65000	70.65000	-	-	Amazon MFN	31327  
501994	18.00000	18.00000	B0164K56GW	-	Pozuelo Maria Bag Cookies 8.9 oz - Galletas	-	-	9914	-	-	5.15100	6.96900	6.06000	0	6.06000	6.06000	-	-	Amazon MFN	31327  
501995	18.00000	18.00000	B0164K579I	-	Pozuelo Maria Bag Cookies 8.9 oz - Galletas	-	-	9914	-	-	40.51950	54.82050	47.67000	0	47.67000	47.67000	-	-	Amazon MFN	31327  
501996	18.00000	18.00000	B0164K57XO	-	Pozuelo Maria Bag Cookies 8.9 oz - Galletas	-	-	9914	-	-	14.91750	20.18250	17.55000	0	17.55000	17.55000	-	-	Amazon MFN	31327  
501997	0.00000	0.00000	B0164K59HI	-	Pozuelo Club Extra BAG Cookies 10.6 oz - Galletas	-	-	9914	-	-	39.36350	53.25650	46.31000	0	46.31000	46.31000	-	-	Amazon MFN	31327  
501998	0.00000	0.00000	B0164K5AGS	-	Pozuelo Club Extra BAG Cookies 10.6 oz - Galletas	-	-	9914	-	-	52.82750	71.47250	62.15000	0	62.15000	62.15000	-	-	Amazon MFN	31327  
501999	0.00000	0.00000	B0164K5BEO	-	Pozuelo Club Extra BAG Cookies 10.6 oz - Galletas	-	-	9914	-	-	64.52350	87.29650	75.91000	0	75.91000	75.91000	-	-	Amazon MFN	31327  
502000	0.00000	0.00000	B0164K5CA2	-	Pozuelo Club Extra BAG Cookies 10.6 oz - Galletas	-	-	9914	-	-	24.69250	33.40750	29.05000	0	29.05000	29.05000	-	-	Amazon MFN	31327  
502001	0.00000	0.00000	B0164K5DZ6	-	Pozuelo Chiky Strawberry Cookie 16.9 oz - Galletas de Fresa	-	-	9914	-	-	6.77450	9.16550	7.97000	0	7.97000	7.97000	-	-	Amazon MFN	31327  
502002	0.00000	0.00000	B0164K5EKU	-	Pozuelo Chiky Strawberry Cookie 16.9 oz - Galletas de Fresa	-	-	9914	-	-	36.68600	49.63400	43.16000	0	43.16000	43.16000	-	-	Amazon MFN	31327  
502003	128.00000	128.00000	B0164K5G2Q	-	Pozuelo Chiky Chocolate Cookie 16.9 oz - Galletas	-	-	9914	-	-	53.49900	72.38100	62.94000	0	62.94000	62.94000	-	-	Amazon MFN	31327  
502004	128.00000	128.00000	B0164K5GZS	-	Pozuelo Chiky Chocolate Cookie 16.9 oz - Galletas	-	-	9914	-	-	65.38200	88.45800	76.92000	0	76.92000	76.92000	-	-	Amazon MFN	31327  
502005	0.00000	0.00000	B0164K5IOC	-	Pozuelo Chiky Vanilla Cookie 16.9 oz - Galletas de Vainilla	-	-	9914	-	-	8.74650	11.83350	10.29000	0	10.29000	10.29000	-	-	Amazon MFN	31327  
502006	0.00000	0.00000	B0164K5JFA	-	Pozuelo Chiky Vanilla Cookie 16.9 oz - Galletas de Vainilla	-	-	9914	-	-	53.49900	72.38100	62.94000	0	62.94000	62.94000	-	-	Amazon MFN	31327  
502007	0.00000	0.00000	B0164K5L2G	-	Prodiana Corn Curl Snack 1.83 oz - Churritos	-	-	9914	-	-	5.55900	7.52100	6.54000	0	6.54000	6.54000	-	-	Amazon MFN	31327  
502008	0.00000	0.00000	B0164K5LN0	-	Prodiana Corn Curl Snack 1.83 oz - Churritos	-	-	9914	-	-	24.08900	32.59100	28.34000	0	28.34000	28.34000	-	-	Amazon MFN	31327  
502009	0.00000	0.00000	B0164K5MMK	-	Prodiana Corn Curl Snack 1.83 oz - Churritos	-	-	9914	-	-	34.17850	46.24150	40.21000	0	40.21000	40.21000	-	-	Amazon MFN	31327  
502010	0.00000	0.00000	B0164K5NL0	-	Prodiana Corn Curl Snack 1.83 oz - Churritos	-	-	9914	-	-	13.38750	18.11250	15.75000	0	15.75000	15.75000	-	-	Amazon MFN	31327  
502015	0.00000	0.00000	B0164K5T50	-	Prodiana Bacorns Snack 2.32 oz -  Tocinitos	-	-	9914	-	-	34.52700	46.71300	40.62000	0	40.62000	40.62000	-	-	Amazon MFN	31327  
502016	0.00000	0.00000	B0164K5U8Q	-	Prodiana Bacorns Snack 2.32 oz -  Tocinitos	-	-	9914	-	-	45.93400	62.14600	54.04000	0	54.04000	54.04000	-	-	Amazon MFN	31327  
502017	0.00000	0.00000	B0164K5UYU	-	Prodiana Bacorns Snack 2.32 oz -  Tocinitos	-	-	9914	-	-	55.94700	75.69300	65.82000	0	65.82000	65.82000	-	-	Amazon MFN	31327  
502018	0.00000	0.00000	B0164K5VQM	-	Prodiana Bacorns Snack 2.32 oz -  Tocinitos	-	-	9914	-	-	22.08300	29.87700	25.98000	0	25.98000	25.98000	-	-	Amazon MFN	31327  
502019	0.00000	0.00000	B0164K5X92	-	Prodiana Hot Curl Snack 2.53 oz - Maiz Chino Picante	-	-	9914	-	-	5.55900	7.52100	6.54000	0	6.54000	6.54000	-	-	Amazon MFN	31327  
502020	0.00000	0.00000	B0164K5XY2	-	Prodiana Hot Curl Snack 2.53 oz - Maiz Chino Picante	-	-	9914	-	-	24.78600	33.53400	29.16000	0	29.16000	29.16000	-	-	Amazon MFN	31327  
502021	0.00000	0.00000	B0164K5YOG	-	Prodiana Hot Curl Snack 2.53 oz - Maiz Chino Picante	-	-	9914	-	-	34.75650	47.02350	40.89000	0	40.89000	40.89000	-	-	Amazon MFN	31327  
502022	0.00000	0.00000	B0164K5ZMW	-	Prodiana Hot Curl Snack 2.53 oz - Maiz Chino Picante	-	-	9914	-	-	14.72200	19.91800	17.32000	0	17.32000	17.32000	-	-	Amazon MFN	31327  
502023	0.00000	0.00000	B0164K614S	-	Prodiana Nacho Snacks 3.84 oz - Tortilla	-	-	9914	-	-	5.55900	7.52100	6.54000	0	6.54000	6.54000	-	-	Amazon MFN	31327  
502024	0.00000	0.00000	B0164K61SE	-	Prodiana Nacho Snacks 3.84 oz - Tortilla	-	-	9914	-	-	25.17700	34.06300	29.62000	0	29.62000	29.62000	-	-	Amazon MFN	31327  
502025	0.00000	0.00000	B0164K62LA	-	Prodiana Nacho Snacks 3.84 oz - Tortilla	-	-	9914	-	-	35.36850	47.85150	41.61000	0	41.61000	41.61000	-	-	Amazon MFN	31327  
502026	0.00000	0.00000	B0164K63FK	-	Prodiana Nacho Snacks 3.84 oz - Tortilla	-	-	9914	-	-	14.72200	19.91800	17.32000	0	17.32000	17.32000	-	-	Amazon MFN	31327  
502027	48.00000	48.00000	B005GLNWNU	-	Prodiana Jalapeno Snacks 4.12 oz - Tortilla	-	-	9914	-	-	5.55900	7.52100	6.54000	0	6.54000	6.54000	-	-	Amazon MFN	31327  
502028	48.00000	48.00000	B0164K65QW	-	Prodiana Jalapeno Snacks 4.12 oz - Tortilla	-	-	9914	-	-	25.17700	34.06300	29.62000	0	29.62000	29.62000	-	-	Amazon MFN	31327  
502029	48.00000	48.00000	B0164K66JI	-	Prodiana Jalapeno Snacks 4.12 oz - Tortilla	-	-	9914	-	-	35.36850	47.85150	41.61000	0	41.61000	41.61000	-	-	Amazon MFN	31327  
502030	48.00000	48.00000	B0164K67BU	-	Prodiana Jalapeno Snacks 4.12 oz - Tortilla	-	-	9914	-	-	14.72200	19.91800	17.32000	0	17.32000	17.32000	-	-	Amazon MFN	31327  
502035	0.00000	0.00000	B005GLNX5C	-	Prodiana Corn Chips Hot Snack 4.30 oz - Picante	-	-	9914	-	-	6.99550	9.46450	8.23000	0	8.23000	8.23000	-	-	Amazon MFN	31327  
502036	0.00000	0.00000	B0164K6EBS	-	Prodiana Corn Chips Hot Snack 4.30 oz - Picante	-	-	9914	-	-	35.87850	48.54150	42.21000	0	42.21000	42.21000	-	-	Amazon MFN	31327  
502037	0.00000	0.00000	B0164K6F94	-	Prodiana Corn Chips Hot Snack 4.30 oz - Picante	-	-	9914	-	-	47.87200	64.76800	56.32000	0	56.32000	56.32000	-	-	Amazon MFN	31327  
502038	0.00000	0.00000	B0164K6GDY	-	Prodiana Corn Chips Hot Snack 4.30 oz - Picante	-	-	9914	-	-	22.21050	30.04950	26.13000	0	26.13000	26.13000	-	-	Amazon MFN	31327  
502049	0.00000	0.00000	B0164K6SOG	-	Prodiana Cornbits Hot Snack 4.30 oz - Elotitos Picante	-	-	9914	-	-	39.78850	53.83150	46.81000	0	46.81000	46.81000	-	-	Amazon MFN	31327  
502050	0.00000	0.00000	B0164K6TPY	-	Prodiana Cornbits Hot Snack 4.30 oz - Elotitos Picante	-	-	9914	-	-	53.45650	72.32350	62.89000	0	62.89000	62.89000	-	-	Amazon MFN	31327  
502051	0.00000	0.00000	B0164K6UMG	-	Prodiana Cornbits Hot Snack 4.30 oz - Elotitos Picante	-	-	9914	-	-	65.40750	88.49250	76.95000	0	76.95000	76.95000	-	-	Amazon MFN	31327  
502052	0.00000	0.00000	B0164K6VQ6	-	Prodiana Cornbits Hot Snack 4.30 oz - Elotitos Picante	-	-	9914	-	-	80.24000	108.56000	94.40000	0	94.40000	94.40000	-	-	Amazon MFN	31327  
502053	0.00000	0.00000	B0164K6XE6	-	Prodiana Cornbits Hot Snack 4.30 oz - Elotitos Picante	-	-	9914	-	-	25.04100	33.87900	29.46000	0	29.46000	29.46000	-	-	Amazon MFN	31327  
502054	48.00000	48.00000	B0164K6YTK	-	Prodiana Japanese Peanuts 4.6 oz - Mani Japones	-	-	9914	-	-	35.99750	48.70250	42.35000	0	42.35000	42.35000	-	-	Amazon MFN	31327  
502055	48.00000	48.00000	B0164K6ZXA	-	Prodiana Japanese Peanuts 4.6 oz - Mani Japones	-	-	9914	-	-	48.05900	65.02100	56.54000	0	56.54000	56.54000	-	-	Amazon MFN	31327  
502056	48.00000	48.00000	B0164K70SO	-	Prodiana Japanese Peanuts 4.6 oz - Mani Japones	-	-	9914	-	-	58.60750	79.29250	68.95000	0	68.95000	68.95000	-	-	Amazon MFN	31327  
502057	48.00000	48.00000	B0164K71T2	-	Prodiana Japanese Peanuts 4.6 oz - Mani Japones	-	-	9914	-	-	22.29550	30.16450	26.23000	0	26.23000	26.23000	-	-	Amazon MFN	31327  
502058	0.00000	0.00000	B0164K73P4	-	Prodiana Corn Stick Snack 5.89 oz - Palitos	-	-	9914	-	-	5.55900	7.52100	6.54000	0	6.54000	6.54000	-	-	Amazon MFN	31327  
502059	0.00000	0.00000	B0164K749E	-	Prodiana Corn Stick Snack 5.89 oz - Palitos	-	-	9914	-	-	26.03550	35.22450	30.63000	0	30.63000	30.63000	-	-	Amazon MFN	31327  
502060	0.00000	0.00000	B0164K753Y	-	Prodiana Corn Stick Snack 5.89 oz - Palitos	-	-	9914	-	-	36.63500	49.56500	43.10000	0	43.10000	43.10000	-	-	Amazon MFN	31327  
502061	0.00000	0.00000	B0164K7624	-	Prodiana Corn Stick Snack 5.89 oz - Palitos	-	-	9914	-	-	15.41900	20.86100	18.14000	0	18.14000	18.14000	-	-	Amazon MFN	31327  
502062	0.00000	0.00000	B005GLNXSY	-	Prodiana Caramel Corn Snack 5.18 oz -  Alboroto	-	-	9914	-	-	5.59300	7.56700	6.58000	0	6.58000	6.58000	-	-	Amazon MFN	31327  
502063	0.00000	0.00000	B0164K78GI	-	Prodiana Caramel Corn Snack 5.18 oz -  Alboroto	-	-	9914	-	-	26.21400	35.46600	30.84000	0	30.84000	30.84000	-	-	Amazon MFN	31327  
502064	0.00000	0.00000	B0164K79E4	-	Prodiana Caramel Corn Snack 5.18 oz -  Alboroto	-	-	9914	-	-	36.91550	49.94450	43.43000	0	43.43000	43.43000	-	-	Amazon MFN	31327  
502065	0.00000	0.00000	B0164K7A66	-	Prodiana Caramel Corn Snack 5.18 oz -  Alboroto	-	-	9914	-	-	15.51250	20.98750	18.25000	0	18.25000	18.25000	-	-	Amazon MFN	31327  
502072	0.00000	0.00000	B0164K7I18	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	6.82550	9.23450	8.03000	0	8.03000	8.03000	-	-	Amazon MFN	31327  
502073	0.00000	0.00000	B0164K7IQS	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	34.82450	47.11550	40.97000	0	40.97000	40.97000	-	-	Amazon MFN	31327  
502074	0.00000	0.00000	B0164K7JOY	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	46.38450	62.75550	54.57000	0	54.57000	54.57000	-	-	Amazon MFN	31327  
502075	0.00000	0.00000	B0164K7KHU	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	56.50800	76.45200	66.48000	0	66.48000	66.48000	-	-	Amazon MFN	31327  
502076	0.00000	0.00000	B0164K7LHY	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	69.12200	93.51800	81.32000	0	81.32000	81.32000	-	-	Amazon MFN	31327  
502077	0.00000	0.00000	B0164K7MHS	-	Picnic Vanilla Cookies 10.5oz - Galletas de Vainilla	-	-	9914	-	-	22.36350	30.25650	26.31000	0	26.31000	26.31000	-	-	Amazon MFN	31327  
502078	0.00000	0.00000	B0164K7O3K	-	Prodiana Cornbits Lime Snack 4.30 oz - Elotitos con Limon	-	-	9914	-	-	39.98400	54.09600	47.04000	0	47.04000	47.04000	-	-	Amazon MFN	31327  
502079	0.00000	0.00000	B0164K7P2K	-	Prodiana Cornbits Lime Snack 4.30 oz - Elotitos con Limon	-	-	9914	-	-	53.73700	72.70300	63.22000	0	63.22000	63.22000	-	-	Amazon MFN	31327  
502080	0.00000	0.00000	B0164K7PVG	-	Prodiana Cornbits Lime Snack 4.30 oz - Elotitos con Limon	-	-	9914	-	-	65.76450	88.97550	77.37000	0	77.37000	77.37000	-	-	Amazon MFN	31327  
502081	0.00000	0.00000	B0164K7QS8	-	Prodiana Cornbits Lime Snack 4.30 oz - Elotitos con Limon	-	-	9914	-	-	80.71600	109.20400	94.96000	0	94.96000	94.96000	-	-	Amazon MFN	31327  
502082	0.00000	0.00000	B0164K7RR8	-	Prodiana Cornbits Lime Snack 4.30 oz - Elotitos con Limon	-	-	9914	-	-	25.15150	34.02850	29.59000	0	29.59000	29.59000	-	-	Amazon MFN	31327  
502083	0.00000	0.00000	B005GLNX2A	-	Prodiana Plantain Chips Snacks 2.47 oz - Platanitos	-	-	9914	-	-	6.96150	9.41850	8.19000	0	8.19000	8.19000	-	-	Amazon MFN	31327  
502084	0.00000	0.00000	B0164K7TYO	-	Prodiana Plantain Chips Snacks 2.47 oz - Platanitos	-	-	9914	-	-	35.62350	48.19650	41.91000	0	41.91000	41.91000	-	-	Amazon MFN	31327  
502085	0.00000	0.00000	B0164K7UWK	-	Prodiana Plantain Chips Snacks 2.47 oz - Platanitos	-	-	9914	-	-	47.49800	64.26200	55.88000	0	55.88000	55.88000	-	-	Amazon MFN	31327  
502086	0.00000	0.00000	B0164K7VY2	-	Prodiana Plantain Chips Snacks 2.47 oz - Platanitos	-	-	9914	-	-	22.08300	29.87700	25.98000	0	25.98000	25.98000	-	-	Amazon MFN	31327  
